Customer ID,Age,Gender,Tenure (Years),Region,Monthly Data Usage (MB),Call Duration (Minutes),SMS Sent,M-Pesa Transactions,Customer Service Interactions,Subscription Type,Churn Indicator,Last Month Data Usage (MB),Second Last Month Data Usage (MB),Third Last Month Data Usage (MB),Last Month Call Duration (Minutes),Second Last Month Call Duration (Minutes),Third Last Month Call Duration (Minutes),Last Month SMS Sent,Second Last Month SMS Sent,Third Last Month SMS Sent,Promotions,Payment Method,Data Rate per MB,Call Rate per Minute,SMS Rate per Message,Churn History,Engagement Score,Avg Monthly Data Usage (MB),Avg Call Duration (Minutes),Avg SMS Sent,Monthly Spend,Previous Churn,Churn Probability,Tenure (Months),Customer Interaction Ratio,Region Encoding,Gender Encoding,Promotions Received,High Churn Region
CUST0785,55,Female,5,Kisumu,5437,423,475,146,8,Postpaid,1,1297,5925,7702,77,262,147,110,245,42,0,Credit Card,0.05,0.02,0.01,0,6481,4974.666666666667,162.0,132.33333333333334,285.06,0,0.5,60,0.13333333333333333,0,0,0,0
CUST0786,29,Female,2,Kisumu,869,406,51,56,7,Prepaid,0,8709,3014,8766,321,505,404,102,282,432,4,Debit Card,0.05,0.02,0.01,1,1382,6829.666666666667,410.0,272.0,52.080000000000005,1,0.5,24,0.2916666666666667,0,0,1,0
CUST0787,41,Female,5,Nairobi,2318,567,110,171,5,Postpaid,0,8735,8201,3860,806,784,257,358,7,28,5,Cash,0.05,0.02,0.01,0,3166,6932.0,615.6666666666666,131.0,128.34,0,0.0,60,0.08333333333333333,2,0,1,0
CUST0788,45,Male,4,Kisumu,2601,389,436,34,2,Postpaid,0,654,600,9062,240,511,729,73,456,361,5,Credit Card,0.05,0.02,0.01,0,3460,3438.6666666666665,493.3333333333333,296.6666666666667,142.19000000000003,0,0.0,48,0.041666666666666664,0,1,1,0
CUST0789,70,Male,1,Mombasa,3990,341,364,113,2,Postpaid,0,5462,5146,5182,17,853,478,419,283,119,3,Credit Card,0.05,0.02,0.01,0,4808,5263.333333333333,449.3333333333333,273.6666666666667,209.95999999999998,0,0.0,12,0.16666666666666666,1,1,1,0
CUST0790,25,Male,3,Nairobi,2279,945,341,124,7,Prepaid,0,4580,7445,828,767,725,89,472,206,336,3,Mobile Money,0.05,0.02,0.01,0,3689,4284.333333333333,527.0,338.0,136.26,0,0.0,36,0.19444444444444445,2,1,1,0
CUST0791,45,Female,1,Nairobi,8174,613,42,128,4,Prepaid,1,8550,2900,9468,453,885,823,251,193,30,5,Credit Card,0.05,0.02,0.01,0,8957,6972.666666666667,720.3333333333334,158.0,421.38000000000005,0,0.5,12,0.3333333333333333,2,0,1,0
CUST0792,53,Male,5,Nakuru,1864,932,210,51,9,Prepaid,1,6447,6301,5174,442,575,863,113,454,180,1,Credit Card,0.05,0.02,0.01,0,3057,5974.0,626.6666666666666,249.0,113.94,0,0.5,60,0.15,3,1,1,0
CUST0793,43,Female,4,Nakuru,7794,492,455,84,10,Postpaid,0,4820,2843,4816,927,523,9,378,46,161,4,Mobile Money,0.05,0.02,0.01,1,8825,4159.666666666667,486.3333333333333,195.0,404.09000000000003,1,0.5,48,0.20833333333333334,3,0,1,0
CUST0794,25,Female,7,Kisumu,4176,191,499,197,6,Prepaid,0,2392,852,9879,276,721,86,312,465,127,2,Debit Card,0.05,0.02,0.01,1,5063,4374.333333333333,361.0,301.3333333333333,217.61,1,0.5,84,0.07142857142857142,0,0,1,0
CUST0795,67,Male,5,Nakuru,2926,498,199,164,4,Prepaid,0,9589,3455,6303,423,311,761,329,341,254,5,Cash,0.05,0.02,0.01,0,3787,6449.0,498.3333333333333,308.0,158.25000000000003,0,0.0,60,0.06666666666666667,3,1,1,0
CUST0796,45,Female,10,Nakuru,8764,821,297,64,7,Prepaid,0,3924,1518,3825,475,173,837,338,241,293,3,Debit Card,0.05,0.02,0.01,1,9946,3089.0,495.0,290.6666666666667,457.5900000000001,1,0.5,120,0.058333333333333334,3,0,1,0
CUST0797,45,Male,4,Nakuru,8589,711,345,178,9,Prepaid,0,9950,1679,8879,26,430,150,237,9,440,4,Credit Card,0.05,0.02,0.01,0,9823,6836.0,202.0,228.66666666666666,447.12000000000006,0,0.0,48,0.1875,3,1,1,0
CUST0798,54,Male,2,Nairobi,3462,232,239,128,9,Prepaid,0,2515,5693,1714,513,767,987,172,369,356,4,Cash,0.05,0.02,0.01,1,4061,3307.3333333333335,755.6666666666666,299.0,180.13,1,0.5,24,0.375,2,1,1,0
CUST0799,58,Male,4,Nairobi,1359,944,114,20,3,Prepaid,1,7173,4036,8056,864,462,624,78,288,387,3,Debit Card,0.05,0.02,0.01,1,2437,6421.666666666667,650.0,251.0,87.97,1,1.0,48,0.0625,2,1,1,0
CUST0800,53,Male,2,Nairobi,4638,226,25,180,1,Prepaid,0,6532,3002,9801,463,100,29,463,390,253,4,Cash,0.05,0.02,0.01,1,5069,6445.0,197.33333333333334,368.6666666666667,236.67000000000002,1,0.5,24,0.041666666666666664,2,1,1,0
CUST0801,44,Male,8,Nakuru,2924,370,406,15,2,Prepaid,0,5333,4319,9222,806,15,127,385,130,129,4,Credit Card,0.05,0.02,0.01,1,3715,6291.333333333333,316.0,214.66666666666666,157.66000000000003,1,0.5,96,0.020833333333333332,3,1,1,0
CUST0802,34,Female,3,Nairobi,9756,138,298,122,7,Prepaid,0,9565,7355,9762,981,708,77,92,269,11,3,Debit Card,0.05,0.02,0.01,0,10314,8894.0,588.6666666666666,124.0,493.54,0,0.0,36,0.19444444444444445,2,0,1,0
CUST0803,26,Female,9,Nakuru,4517,855,76,60,10,Prepaid,0,1065,1479,3636,823,257,420,451,427,34,0,Cash,0.05,0.02,0.01,1,5508,2060.0,500.0,304.0,243.71,1,0.5,108,0.09259259259259259,3,0,0,0
CUST0804,50,Female,4,Nairobi,9060,816,411,53,6,Postpaid,0,7912,1476,9654,362,895,54,500,301,197,5,Cash,0.05,0.02,0.01,1,10340,6347.333333333333,437.0,332.6666666666667,473.43,1,0.5,48,0.125,2,0,1,0
CUST0805,70,Male,6,Nairobi,8842,148,136,167,1,Postpaid,1,2518,2780,7118,382,243,479,49,60,247,1,Debit Card,0.05,0.02,0.01,1,9293,4138.666666666667,368.0,118.66666666666667,446.42,1,1.0,72,0.013888888888888888,2,1,1,0
CUST0806,37,Male,10,Mombasa,1634,114,19,25,5,Prepaid,0,2814,6397,5765,750,347,304,284,163,109,2,Debit Card,0.05,0.02,0.01,0,1792,4992.0,467.0,185.33333333333334,84.17,0,0.0,120,0.041666666666666664,1,1,1,0
CUST0807,30,Male,5,Kisumu,5666,449,439,79,8,Postpaid,0,4912,607,7589,524,248,545,222,12,327,1,Credit Card,0.05,0.02,0.01,1,6633,4369.333333333333,439.0,187.0,296.67,1,0.5,60,0.13333333333333333,0,1,1,0
CUST0808,45,Female,10,Nakuru,5619,62,210,64,3,Postpaid,0,4383,9664,8465,381,104,104,80,271,404,0,Mobile Money,0.05,0.02,0.01,0,5955,7504.0,196.33333333333334,251.66666666666666,284.29,0,0.0,120,0.025,3,0,0,0
CUST0809,65,Male,1,Mombasa,6194,103,239,99,8,Prepaid,0,8716,2126,9208,183,693,171,265,207,244,0,Cash,0.05,0.02,0.01,0,6635,6683.333333333333,349.0,238.66666666666666,314.15000000000003,0,0.0,12,0.6666666666666666,1,1,0,0
CUST0810,46,Female,9,Nairobi,6636,850,38,73,1,Prepaid,1,7239,9395,7069,193,666,498,154,245,249,4,Debit Card,0.05,0.02,0.01,1,7597,7901.0,452.3333333333333,216.0,349.18,1,1.0,108,0.009259259259259259,2,0,1,0
CUST0811,30,Female,1,Nakuru,5985,870,434,191,1,Prepaid,0,9829,6729,1991,461,286,21,372,132,365,1,Debit Card,0.05,0.02,0.01,0,7480,6183.0,256.0,289.6666666666667,320.98999999999995,0,0.0,12,0.08333333333333333,3,0,1,0
CUST0812,63,Male,8,Nairobi,4664,667,267,170,8,Postpaid,0,8402,7377,5713,55,168,286,232,243,316,0,Debit Card,0.05,0.02,0.01,1,5768,7164.0,169.66666666666666,263.6666666666667,249.21,1,0.5,96,0.08333333333333333,2,1,0,0
CUST0813,52,Male,9,Kisumu,2846,272,206,16,6,Prepaid,1,1689,1374,4728,229,419,390,398,472,162,1,Cash,0.05,0.02,0.01,1,3340,2597.0,346.0,344.0,149.8,1,1.0,108,0.05555555555555555,0,1,1,0
CUST0814,23,Female,9,Mombasa,5539,5,478,120,6,Postpaid,0,7656,6043,8008,488,46,616,315,293,47,0,Credit Card,0.05,0.02,0.01,1,6142,7235.666666666667,383.3333333333333,218.33333333333334,281.83,1,0.5,108,0.05555555555555555,1,0,0,0
CUST0815,35,Male,1,Kisumu,5397,146,438,186,0,Prepaid,0,7842,4309,4909,27,42,148,235,485,398,2,Mobile Money,0.05,0.02,0.01,1,6167,5686.666666666667,72.33333333333333,372.6666666666667,277.15000000000003,1,0.5,12,0.0,0,1,1,0
CUST0816,68,Female,2,Mombasa,8752,183,461,22,10,Postpaid,0,7384,2607,1090,831,320,271,158,433,70,0,Cash,0.05,0.02,0.01,1,9418,3693.6666666666665,474.0,220.33333333333334,445.87000000000006,1,0.5,24,0.4166666666666667,1,0,0,0
CUST0817,22,Male,1,Nairobi,5541,997,266,134,5,Postpaid,1,3657,9965,7879,582,817,787,404,37,398,1,Credit Card,0.05,0.02,0.01,1,6938,7167.0,728.6666666666666,279.6666666666667,299.65000000000003,1,1.0,12,0.4166666666666667,2,1,1,0
CUST0818,64,Male,10,Kisumu,4401,27,153,171,6,Prepaid,0,6020,1059,3556,721,220,298,315,358,492,4,Cash,0.05,0.02,0.01,1,4752,3545.0,413.0,388.3333333333333,222.12,1,0.5,120,0.05,0,1,1,0
CUST0819,42,Female,2,Kisumu,1837,961,41,180,10,Prepaid,0,2241,8808,2706,959,512,171,250,55,133,1,Cash,0.05,0.02,0.01,0,3019,4585.0,547.3333333333334,146.0,111.48,0,0.0,24,0.4166666666666667,0,0,1,0
CUST0820,19,Male,10,Nairobi,1684,549,410,70,5,Postpaid,0,4188,5469,3208,183,711,46,313,318,238,3,Debit Card,0.05,0.02,0.01,0,2713,4288.333333333333,313.3333333333333,289.6666666666667,99.28,0,0.0,120,0.041666666666666664,2,1,1,0
CUST0821,27,Female,8,Kisumu,4926,118,10,107,5,Postpaid,0,7985,3546,6481,424,440,625,424,375,464,1,Credit Card,0.05,0.02,0.01,1,5161,6004.0,496.3333333333333,421.0,248.76000000000002,1,0.5,96,0.052083333333333336,0,0,1,0
CUST0822,47,Male,5,Nakuru,2051,292,293,78,1,Prepaid,0,5869,543,6222,374,143,786,429,47,67,2,Debit Card,0.05,0.02,0.01,1,2714,4211.333333333333,434.3333333333333,181.0,111.32000000000002,1,0.5,60,0.016666666666666666,3,1,1,0
CUST0823,67,Female,7,Mombasa,2129,370,97,161,5,Prepaid,0,6144,1008,1247,867,889,815,300,104,277,5,Debit Card,0.05,0.02,0.01,0,2757,2799.6666666666665,857.0,227.0,114.82000000000001,0,0.0,84,0.05952380952380952,1,0,1,0
CUST0824,62,Female,2,Mombasa,2026,243,426,45,3,Postpaid,0,9589,6607,9492,40,27,991,379,473,31,2,Credit Card,0.05,0.02,0.01,1,2740,8562.666666666666,352.6666666666667,294.3333333333333,110.42000000000002,1,0.5,24,0.125,1,0,1,0
CUST0825,22,Male,8,Mombasa,1861,579,274,195,8,Prepaid,0,4523,3939,7053,483,853,206,281,58,122,2,Debit Card,0.05,0.02,0.01,0,2909,5171.666666666667,514.0,153.66666666666666,107.37,0,0.0,96,0.08333333333333333,1,1,1,0
CUST0826,50,Female,6,Nakuru,4870,725,447,77,0,Postpaid,0,1216,4428,1997,259,849,452,101,76,21,0,Debit Card,0.05,0.02,0.01,0,6119,2547.0,520.0,66.0,262.47,0,0.0,72,0.0,3,0,0,0
CUST0827,18,Male,8,Mombasa,5783,217,389,15,7,Prepaid,0,4467,5911,1879,440,789,394,50,427,154,2,Mobile Money,0.05,0.02,0.01,1,6404,4085.6666666666665,541.0,210.33333333333334,297.38,1,0.5,96,0.07291666666666667,1,1,1,0
CUST0828,35,Male,1,Nairobi,8110,176,429,70,4,Prepaid,1,7923,1416,9371,925,552,974,419,498,109,1,Credit Card,0.05,0.02,0.01,1,8785,6236.666666666667,817.0,342.0,413.31,1,1.0,12,0.3333333333333333,2,1,1,0
CUST0829,49,Male,1,Kisumu,2493,298,371,95,0,Prepaid,0,6950,1298,7860,855,843,924,51,217,270,5,Credit Card,0.05,0.02,0.01,0,3257,5369.333333333333,874.0,179.33333333333334,134.32000000000002,0,0.0,12,0.0,0,1,1,0
CUST0830,64,Female,7,Nakuru,1369,675,229,146,3,Postpaid,0,3715,5471,4270,83,658,753,208,382,379,4,Debit Card,0.05,0.02,0.01,0,2419,4485.333333333333,498.0,323.0,84.24000000000001,0,0.0,84,0.03571428571428571,3,0,1,0
CUST0831,66,Female,8,Mombasa,1514,57,368,1,0,Prepaid,0,8325,2260,3842,45,856,300,306,54,299,2,Debit Card,0.05,0.02,0.01,1,1940,4809.0,400.3333333333333,219.66666666666666,80.52000000000001,1,0.5,96,0.0,1,0,1,0
CUST0832,28,Male,3,Nairobi,1102,268,425,9,5,Postpaid,0,890,3775,9588,439,689,707,130,54,114,1,Credit Card,0.05,0.02,0.01,1,1804,4751.0,611.6666666666666,99.33333333333333,64.71000000000001,1,0.5,36,0.1388888888888889,2,1,1,0
CUST0833,38,Male,5,Kisumu,1190,307,219,177,1,Prepaid,1,3537,1318,2046,670,826,675,269,128,469,0,Credit Card,0.05,0.02,0.01,0,1893,2300.3333333333335,723.6666666666666,288.6666666666667,67.83,0,0.5,60,0.016666666666666666,0,1,0,0
CUST0834,43,Female,1,Kisumu,9185,569,64,124,4,Postpaid,1,732,5540,3626,855,836,175,432,391,219,0,Cash,0.05,0.02,0.01,0,9942,3299.3333333333335,622.0,347.3333333333333,471.27,0,0.5,12,0.3333333333333333,0,0,0,0
CUST0835,42,Male,7,Nakuru,989,287,354,80,6,Postpaid,1,3631,3565,6389,518,929,854,204,382,489,4,Credit Card,0.05,0.02,0.01,0,1710,4528.333333333333,767.0,358.3333333333333,58.730000000000004,0,0.5,84,0.07142857142857142,3,1,1,0
CUST0836,39,Male,5,Nakuru,7364,976,231,139,1,Prepaid,0,8134,3759,6708,985,166,782,488,387,229,4,Cash,0.05,0.02,0.01,1,8710,6200.333333333333,644.3333333333334,368.0,390.03000000000003,1,0.5,60,0.016666666666666666,3,1,1,0
CUST0837,44,Female,8,Nakuru,7740,104,327,69,5,Postpaid,0,733,1406,9375,844,634,109,218,84,251,1,Debit Card,0.05,0.02,0.01,1,8240,3838.0,529.0,184.33333333333334,392.34999999999997,1,0.5,96,0.052083333333333336,3,0,1,0
CUST0838,66,Male,8,Nairobi,8286,227,442,149,5,Postpaid,0,1891,1102,1795,437,585,683,256,213,248,4,Mobile Money,0.05,0.02,0.01,1,9104,1596.0,568.3333333333334,239.0,423.26000000000005,1,0.5,96,0.052083333333333336,2,1,1,0
CUST0839,30,Female,9,Nairobi,8524,246,51,31,4,Postpaid,0,9947,4795,1885,135,750,962,184,114,8,4,Mobile Money,0.05,0.02,0.01,0,8852,5542.333333333333,615.6666666666666,102.0,431.63000000000005,0,0.0,108,0.037037037037037035,2,0,1,0
CUST0840,50,Male,7,Nakuru,794,699,373,104,4,Postpaid,0,1389,4027,1442,182,248,863,144,436,33,0,Cash,0.05,0.02,0.01,0,1970,2286.0,431.0,204.33333333333334,57.410000000000004,0,0.0,84,0.047619047619047616,3,1,0,0
CUST0841,51,Female,1,Mombasa,5988,493,430,83,2,Prepaid,1,8402,5043,3780,708,774,201,495,313,227,1,Debit Card,0.05,0.02,0.01,1,6994,5741.666666666667,561.0,345.0,313.56000000000006,1,1.0,12,0.16666666666666666,1,0,1,0
CUST0842,58,Male,3,Kisumu,4527,82,375,128,9,Prepaid,0,1245,2311,1533,171,763,167,177,292,72,5,Debit Card,0.05,0.02,0.01,0,5112,1696.3333333333333,367.0,180.33333333333334,231.74,0,0.0,36,0.25,0,1,1,0
CUST0843,52,Male,8,Kisumu,3412,185,262,181,9,Prepaid,0,927,9532,3286,908,356,613,481,48,398,4,Debit Card,0.05,0.02,0.01,0,4040,4581.666666666667,625.6666666666666,309.0,176.92000000000002,0,0.0,96,0.09375,0,1,1,0
CUST0844,18,Female,3,Nairobi,5244,251,266,57,10,Postpaid,0,1231,8463,2733,860,110,85,13,66,445,1,Credit Card,0.05,0.02,0.01,0,5818,4142.333333333333,351.6666666666667,174.66666666666666,269.88,0,0.0,36,0.2777777777777778,2,0,1,0
CUST0845,38,Male,8,Kisumu,2373,354,358,197,1,Postpaid,1,1299,5749,2120,787,691,653,245,274,300,2,Debit Card,0.05,0.02,0.01,0,3282,3056.0,710.3333333333334,273.0,129.31,0,0.5,96,0.010416666666666666,0,1,1,0
CUST0846,65,Female,1,Mombasa,3758,749,316,145,6,Prepaid,0,7007,5115,4035,589,699,958,186,128,211,0,Credit Card,0.05,0.02,0.01,0,4968,5385.666666666667,748.6666666666666,175.0,206.04,0,0.0,12,0.5,1,0,0,0
CUST0847,23,Male,5,Kisumu,3317,871,323,133,0,Prepaid,0,7525,9728,3705,927,819,848,336,28,71,5,Cash,0.05,0.02,0.01,1,4644,6986.0,864.6666666666666,145.0,186.50000000000003,1,0.5,60,0.0,0,1,1,0
CUST0848,45,Female,4,Nairobi,9136,695,408,44,5,Postpaid,1,9527,9416,3382,955,718,724,258,342,57,0,Mobile Money,0.05,0.02,0.01,1,10283,7441.666666666667,799.0,219.0,474.78,1,1.0,48,0.10416666666666667,2,0,0,0
CUST0849,34,Female,5,Nairobi,4141,795,395,96,5,Prepaid,0,8124,7266,670,689,233,50,353,32,219,0,Cash,0.05,0.02,0.01,1,5427,5353.333333333333,324.0,201.33333333333334,226.9,1,0.5,60,0.08333333333333333,2,0,0,0
CUST0850,22,Female,8,Mombasa,4958,896,153,22,2,Prepaid,0,8826,9679,8640,538,23,111,39,118,370,3,Debit Card,0.05,0.02,0.01,1,6029,9048.333333333334,224.0,175.66666666666666,267.34999999999997,1,0.5,96,0.020833333333333332,1,0,1,0
CUST0851,48,Female,10,Mombasa,5807,937,357,22,1,Postpaid,0,5883,1302,4397,119,25,462,88,179,274,1,Debit Card,0.05,0.02,0.01,1,7123,3860.6666666666665,202.0,180.33333333333334,312.66,1,0.5,120,0.008333333333333333,1,0,1,0
CUST0852,22,Male,4,Kisumu,9433,209,365,153,1,Prepaid,0,6707,3082,4622,280,380,441,124,424,248,2,Cash,0.05,0.02,0.01,0,10160,4803.666666666667,367.0,265.3333333333333,479.48,0,0.0,48,0.020833333333333332,0,1,1,0
CUST0853,55,Male,4,Kisumu,2541,815,139,134,8,Postpaid,1,3038,6945,5609,307,729,270,449,150,15,4,Credit Card,0.05,0.02,0.01,0,3629,5197.333333333333,435.3333333333333,204.66666666666666,144.74,0,0.5,48,0.16666666666666666,0,1,1,0
CUST0854,20,Female,3,Nairobi,1179,807,426,78,10,Prepaid,0,4218,4337,9783,707,345,576,417,132,74,2,Credit Card,0.05,0.02,0.01,0,2490,6112.666666666667,542.6666666666666,207.66666666666666,79.35000000000001,0,0.0,36,0.2777777777777778,2,0,1,0
CUST0855,70,Female,7,Mombasa,6238,608,50,43,4,Postpaid,0,8732,9218,3337,276,377,343,473,326,105,1,Credit Card,0.05,0.02,0.01,1,6939,7095.666666666667,332.0,301.3333333333333,324.56000000000006,1,0.5,84,0.047619047619047616,1,0,1,0
CUST0856,40,Female,3,Mombasa,6168,446,116,26,6,Postpaid,0,3867,2165,9099,529,521,182,350,184,135,0,Mobile Money,0.05,0.02,0.01,0,6756,5043.666666666667,410.6666666666667,223.0,318.4800000000001,0,0.0,36,0.16666666666666666,1,0,0,0
CUST0857,54,Male,3,Mombasa,8197,459,420,25,4,Postpaid,0,5508,9830,5728,294,16,502,8,133,416,3,Mobile Money,0.05,0.02,0.01,0,9101,7022.0,270.6666666666667,185.66666666666666,423.23,0,0.0,36,0.1111111111111111,1,1,1,0
CUST0858,70,Male,10,Kisumu,8533,967,45,96,6,Postpaid,0,5729,9151,4669,782,244,843,349,176,73,1,Debit Card,0.05,0.02,0.01,0,9641,6516.333333333333,623.0,199.33333333333334,446.44,0,0.0,120,0.05,0,1,1,0
CUST0859,54,Male,5,Mombasa,562,471,308,35,3,Postpaid,0,7888,7475,7221,52,717,9,83,21,253,5,Cash,0.05,0.02,0.01,1,1376,7528.0,259.3333333333333,119.0,40.6,1,0.5,60,0.05,1,1,1,0
CUST0860,27,Male,5,Nairobi,8329,719,87,108,7,Prepaid,0,2915,3052,1179,805,769,493,20,240,17,5,Cash,0.05,0.02,0.01,0,9243,2382.0,689.0,92.33333333333333,431.70000000000005,0,0.0,60,0.11666666666666667,2,1,1,0
CUST0861,27,Female,6,Nairobi,7852,369,207,54,10,Prepaid,0,7671,7975,7929,431,623,233,476,76,418,1,Debit Card,0.05,0.02,0.01,0,8482,7858.333333333333,429.0,323.3333333333333,402.05,0,0.0,72,0.1388888888888889,2,0,1,0
CUST0862,36,Female,8,Kisumu,7415,899,376,191,9,Prepaid,1,3449,3308,5987,51,716,297,280,203,42,4,Credit Card,0.05,0.02,0.01,1,8881,4248.0,354.6666666666667,175.0,392.49,1,1.0,96,0.09375,0,0,1,0
CUST0863,34,Female,10,Nakuru,8826,933,268,184,10,Postpaid,0,4761,6133,736,727,538,243,357,3,49,2,Mobile Money,0.05,0.02,0.01,1,10211,3876.6666666666665,502.6666666666667,136.33333333333334,462.64000000000004,1,0.5,120,0.08333333333333333,3,0,1,0
CUST0864,38,Male,6,Kisumu,4144,491,88,68,9,Prepaid,0,5645,6596,7304,71,968,508,377,327,2,2,Cash,0.05,0.02,0.01,0,4791,6515.0,515.6666666666666,235.33333333333334,217.9,0,0.0,72,0.125,0,1,1,0
CUST0865,31,Male,1,Nakuru,5470,922,380,60,6,Postpaid,0,3966,9323,2923,27,582,350,171,447,231,4,Debit Card,0.05,0.02,0.01,1,6832,5404.0,319.6666666666667,283.0,295.74,1,0.5,12,0.5,3,1,1,0
CUST0866,26,Male,8,Mombasa,8503,136,117,129,9,Postpaid,1,3588,2956,1532,468,687,266,24,164,218,3,Credit Card,0.05,0.02,0.01,0,8885,2692.0,473.6666666666667,135.33333333333334,429.0400000000001,0,0.5,96,0.09375,1,1,1,0
CUST0867,63,Female,8,Kisumu,3778,366,53,54,4,Prepaid,0,1615,9673,6839,911,201,629,392,414,58,0,Credit Card,0.05,0.02,0.01,1,4251,6042.333333333333,580.3333333333334,288.0,196.75,1,0.5,96,0.041666666666666664,0,0,0,0
CUST0868,18,Female,9,Nairobi,7796,911,440,121,10,Postpaid,0,5078,5923,3440,763,247,655,102,420,283,0,Mobile Money,0.05,0.02,0.01,0,9268,4813.666666666667,555.0,268.3333333333333,412.41999999999996,0,0.0,108,0.09259259259259259,2,0,0,0
CUST0869,68,Male,9,Mombasa,9514,183,115,96,5,Prepaid,0,3090,4817,5909,885,117,892,189,127,301,5,Mobile Money,0.05,0.02,0.01,0,9908,4605.333333333333,631.3333333333334,205.66666666666666,480.51000000000005,0,0.0,108,0.046296296296296294,1,1,1,0
CUST0870,62,Female,2,Nairobi,3574,587,117,79,4,Postpaid,0,7872,2056,3632,911,8,200,235,44,63,3,Debit Card,0.05,0.02,0.01,1,4357,4520.0,373.0,114.0,191.61,1,0.5,24,0.16666666666666666,2,0,1,0
CUST0871,30,Male,2,Mombasa,8812,286,259,86,6,Postpaid,0,4073,2705,7580,546,597,238,409,217,69,4,Debit Card,0.05,0.02,0.01,1,9443,4786.0,460.3333333333333,231.66666666666666,448.91,1,0.5,24,0.25,1,1,1,0
CUST0872,21,Male,3,Kisumu,8052,471,74,37,1,Prepaid,1,3478,4455,5442,400,22,333,312,234,302,1,Credit Card,0.05,0.02,0.01,1,8634,4458.333333333333,251.66666666666666,282.6666666666667,412.76000000000005,1,1.0,36,0.027777777777777776,0,1,1,0
CUST0873,18,Female,1,Nakuru,2137,374,479,118,4,Postpaid,1,9922,9613,7461,200,966,914,36,135,141,2,Credit Card,0.05,0.02,0.01,1,3108,8998.666666666666,693.3333333333334,104.0,119.12000000000002,1,1.0,12,0.3333333333333333,3,0,1,0
CUST0874,66,Male,4,Mombasa,5603,653,304,77,9,Prepaid,0,7813,7305,8230,760,239,414,271,167,390,1,Cash,0.05,0.02,0.01,0,6637,7782.666666666667,471.0,276.0,296.25000000000006,0,0.0,48,0.1875,1,1,1,0
CUST0875,57,Female,4,Nakuru,9616,748,6,156,2,Postpaid,0,7522,904,1133,610,584,968,292,480,201,2,Credit Card,0.05,0.02,0.01,1,10526,3186.3333333333335,720.6666666666666,324.3333333333333,495.82,1,0.5,48,0.041666666666666664,3,0,1,0
CUST0876,49,Male,9,Mombasa,1144,536,365,153,8,Prepaid,0,5475,2120,7322,819,26,483,331,236,206,1,Debit Card,0.05,0.02,0.01,0,2198,4972.333333333333,442.6666666666667,257.6666666666667,71.57000000000001,0,0.0,108,0.07407407407407407,1,1,1,0
CUST0877,51,Female,9,Nairobi,2532,510,121,34,5,Postpaid,0,5425,3452,4603,988,983,436,151,92,414,4,Mobile Money,0.05,0.02,0.01,0,3197,4493.333333333333,802.3333333333334,219.0,138.01000000000002,0,0.0,108,0.046296296296296294,2,0,1,0
CUST0878,45,Female,9,Nairobi,3261,801,10,78,9,Prepaid,1,8547,8580,6987,998,860,998,281,4,220,4,Debit Card,0.05,0.02,0.01,0,4150,8038.0,952.0,168.33333333333334,179.17000000000002,0,0.5,108,0.08333333333333333,2,0,1,0
CUST0879,48,Female,10,Mombasa,2568,578,347,66,2,Prepaid,0,8590,3618,3946,465,80,245,19,155,361,3,Cash,0.05,0.02,0.01,1,3559,5384.666666666667,263.3333333333333,178.33333333333334,143.43,1,0.5,120,0.016666666666666666,1,0,1,0
CUST0880,25,Male,7,Nakuru,741,249,437,86,6,Postpaid,0,8551,7880,6238,651,595,857,136,244,245,1,Cash,0.05,0.02,0.01,0,1513,7556.333333333333,701.0,208.33333333333334,46.4,0,0.0,84,0.07142857142857142,3,1,1,0
CUST0881,56,Male,2,Kisumu,3168,919,488,156,3,Prepaid,0,5792,7130,3598,594,198,7,470,359,80,1,Mobile Money,0.05,0.02,0.01,0,4731,5506.666666666667,266.3333333333333,303.0,181.66,0,0.0,24,0.125,0,1,1,0
CUST0882,43,Female,10,Kisumu,1302,509,214,33,2,Postpaid,0,7145,1065,8597,559,554,151,358,80,250,3,Debit Card,0.05,0.02,0.01,1,2058,5602.333333333333,421.3333333333333,229.33333333333334,77.42,1,0.5,120,0.016666666666666666,0,0,1,0
CUST0883,51,Female,5,Nairobi,5559,629,428,96,7,Postpaid,0,5903,5299,5976,789,999,391,28,246,50,3,Cash,0.05,0.02,0.01,0,6712,5726.0,726.3333333333334,108.0,294.80999999999995,0,0.0,60,0.11666666666666667,2,0,1,0
CUST0884,20,Male,4,Kisumu,695,72,278,168,3,Prepaid,0,3930,8170,8753,378,774,210,30,342,284,4,Debit Card,0.05,0.02,0.01,0,1213,6951.0,454.0,218.66666666666666,38.97,0,0.0,48,0.0625,0,1,1,0
CUST0885,67,Male,8,Nairobi,2687,281,497,168,10,Prepaid,0,2495,3368,5681,759,91,366,18,492,368,4,Cash,0.05,0.02,0.01,0,3633,3848.0,405.3333333333333,292.6666666666667,144.94,0,0.0,96,0.10416666666666667,2,1,1,0
CUST0886,29,Male,2,Kisumu,2830,915,27,150,0,Prepaid,1,6530,9549,2317,894,850,943,147,136,491,5,Mobile Money,0.05,0.02,0.01,1,3922,6132.0,895.6666666666666,258.0,160.07000000000002,1,1.0,24,0.0,0,1,1,0
